group,file,f0_hz,icd_estimated_f0,icd_fixed_608k,std_mv,ptp_mv,mean_mv,band_60_85k_power,band_450_750k_power,band_1_30_1_43m_power,top_peak_hz,top_peak_power
5 更改线缆摆放位置,capture_20260702_204417_324.csv,574000.0,3.296611907763284e-05,3.064822910475753e-05,0.33366709668044214,1.953125,-0.9992184741199999,1.4165445291200284e-05,3.0179949752891604e-05,1.2531664691605687e-05,128000.0,0.010118989576132309
5 更改线缆摆放位置,capture_20260702_204417_519.csv,616000.0,2.774627391115124e-05,2.8446159262035605e-05,0.3357355746957076,1.953125,-1.00040988304,1.5365868685796272e-05,2.888569760864874e-05,1.061330129189679e-05,128000.0,0.00963427990987749
5 更改线缆摆放位置,capture_20260702_204417_713.csv,616000.0,2.7693919071560736e-05,2.7779597658013004e-05,0.33496966998583544,1.953125,-1.01519504508,1.4604500530084788e-05,2.7162996895030906e-05,8.010192570371753e-06,128000.0,0.010523583146260763
5 更改线缆摆放位置,capture_20260702_204417_922.csv,488000.0,5.338868657547588e-05,2.804938695888076e-05,0.335849088666054,2.441406,-1.01570285808,3.5177034586938354e-05,2.8564333466041143e-05,9.659148748858974e-06,128000.0,0.010126898615480592
5 更改线缆摆放位置,capture_20260702_204418_118.csv,488000.0,5.3145117715419484e-05,3.247575262901804e-05,0.33577104702500393,2.441406,-0.9776950292399998,2.871269928597964e-05,3.080650403933274e-05,1.1431913167157306e-05,128000.0,0.010068945195361764
5 更改线缆摆放位置,capture_20260702_204418_313.csv,616000.0,3.110982861585729e-05,3.18962246341008e-05,0.3335707332149775,2.441406,-0.9838473730399999,1.1827659516883457e-05,2.8223444990777002e-05,1.033356928526423e-05,128000.0,0.008533555480086762
5 更改线缆摆放位置,capture_20260702_204418_510.csv,572000.0,3.2647024687753484e-05,2.8775408984091837e-05,0.3394510776813065,2.441406,-1.02874974328,2.5724220866178238e-05,2.9575702519347295e-05,1.0284680073101705e-05,128000.0,0.009458878681649014
5 更改线缆摆放位置,capture_20260702_204418_702.csv,614000.0,2.9752084087292504e-05,2.9283024954252434e-05,0.33616105753023157,2.441406,-0.9615426759600001,1.7813184050265538e-05,3.24854404773754e-05,8.264025091588488e-06,128000.0,0.010192551384325064
5 更改线缆摆放位置,capture_20260702_204418_926.csv,616000.0,2.955878910197335e-05,3.1040882527427305e-05,0.3365296480687962,2.441406,-1.00306613568,1.162594003203603e-05,3.296767619665191e-05,8.378938665599079e-06,128000.0,0.010378234223474034
5 更改线缆摆放位置,capture_20260702_204419_118.csv,530000.0,4.133578287716985e-05,2.898178996130134e-05,0.3371714105610437,2.441406,-0.9874020630000001,2.4691731010025978e-05,2.995607634932337e-05,1.0914465206947672e-05,128000.0,0.009976123360055631
5 更改线缆摆放位置,capture_20260702_204419_312.csv,552000.0,3.447036615425687e-05,2.916818635955065e-05,0.3358365755799122,2.441406,-0.9971676935199999,1.6319963174269475e-05,2.888240938952327e-05,1.0344373271393522e-05,128000.0,0.010274497060036029
5 更改线缆摆放位置,capture_20260702_204419_505.csv,488000.0,4.601394319082648e-05,2.9474628482574152e-05,0.33636910109644724,2.441406,-0.99861300844,2.640804647878208e-05,2.878499358794218e-05,9.44219562807993e-06,128000.0,0.010443153838150964
5 更改线缆摆放位置,capture_20260702_204419_716.csv,488000.0,5.692795886034486e-05,2.976527931431743e-05,0.33826844626173164,1.953125,-0.9989645726399999,2.5921734771066505e-05,3.1074282059870795e-05,8.123727595874038e-06,128000.0,0.011902819658667733
5 更改线缆摆放位置,capture_20260702_204419_922.csv,616000.0,2.9079677999564207e-05,2.9943369832056175e-05,0.3399522890647321,2.441406,-1.0130856745999999,2.93903381452402e-05,3.329383176256704e-05,1.2072192457039015e-05,128000.0,0.010428009482453305
5 更改线缆摆放位置,capture_20260702_204420_117.csv,574000.0,3.3458340188192514e-05,3.0877278979678554e-05,0.33545716063152464,2.929688,-0.98861300032,2.014604943438091e-05,3.155714211442776e-05,1.1601761676532892e-05,128000.0,0.009969932499266483
5 更改线缆摆放位置,capture_20260702_204420_314.csv,530000.0,3.9784123502519386e-05,2.8624540085394568e-05,0.33822941924299166,1.953125,-1.01505832976,3.228572214852634e-05,2.9790561234379904e-05,8.808097417285353e-06,128000.0,0.010435604892792539
5 更改线缆摆放位置,capture_20260702_204420_511.csv,574000.0,3.0334070986049166e-05,2.7612652598683466e-05,0.3341330157289449,1.953125,-1.0254098951200001,1.6452184408629952e-05,3.407927828152422e-05,1.147005170578293e-05,128000.0,0.009888868439426973
5 更改线缆摆放位置,capture_20260702_204420_721.csv,488000.0,4.9894566835254055e-05,3.005386250710138e-05,0.33392777829941644,2.441406,-0.98874971928,3.022169482065785e-05,2.8431374283347916e-05,1.1733220747491768e-05,128000.0,0.011038550684547312
5 更改线缆摆放位置,capture_20260702_204420_912.csv,616000.0,2.889749097986866e-05,2.9630752974206985e-05,0.33776361215837686,2.441406,-0.9874411291599999,1.4834363970703993e-05,2.8201160470385196e-05,1.2419848460293593e-05,128000.0,0.010894269562642896
5 更改线缆摆放位置,capture_20260702_204421_122.csv,616000.0,3.112739355037185e-05,3.189676554294e-05,0.3355959141347421,1.953125,-0.9855465931599999,2.089278242277045e-05,3.316291582809117e-05,9.579239921876038e-06,128000.0,0.010183650054376228
5 更改线缆摆放位置,capture_20260702_204421_304.csv,532000.0,4.202330533412827e-05,2.9987126760742286e-05,0.33680751947216986,2.9296870000000004,-1.03507787152,2.162322074647026e-05,3.2324637018008395e-05,1.1415905668973986e-05,128000.0,0.01021688947323802
5 更改线缆摆放位置,capture_20260702_204421_500.csv,574000.0,3.1766059363822716e-05,2.9577838154614823e-05,0.33671405749405026,1.953125,-1.01076145196,1.5770010898229005e-05,2.7742961968435573e-05,1.1100973616858183e-05,128000.0,0.01015092292115857
5 更改线缆摆放位置,capture_20260702_204421_720.csv,574000.0,3.3722043143765524e-05,3.114255881189048e-05,0.33666517792412975,1.953125,-1.00896457588,8.225345977383636e-06,2.8414156231226157e-05,1.141496881453657e-05,128000.0,0.009428176933999683
5 更改线缆摆放位置,capture_20260702_204421_916.csv,488000.0,5.971688077707488e-05,2.856333409592207e-05,0.33760767007247267,1.953125,-1.01804661164,2.220352776674754e-05,3.027149910917797e-05,1.0466678378566044e-05,128000.0,0.010711495593765216
5 更改线缆摆放位置,capture_20260702_204422_113.csv,530000.0,3.7640811187353724e-05,3.0009667491643813e-05,0.3313716062890415,1.953125,-1.0118942597599998,2.4083506664625832e-05,2.938557070023453e-05,1.202734971487808e-05,128000.0,0.00996374923351369
5 更改线缆摆放位置,capture_20260702_204422_329.csv,488000.0,5.461246138384786e-05,3.00881347926387e-05,0.33952123256159245,2.441406,-1.0335544340800003,1.9222694687648914e-05,2.7835749860457775e-05,1.0690717771166826e-05,128000.0,0.010218048178876754
5 更改线缆摆放位置,capture_20260702_204422_518.csv,616000.0,2.8208619128116957e-05,2.899241488022777e-05,0.3351140275919057,1.953125,-0.9984762867200001,2.082898413691769e-05,2.9605474302476064e-05,9.953118316315578e-06,128000.0,0.010349662987026534
5 更改线缆摆放位置,capture_20260702_204422_715.csv,574000.0,3.4656351913834514e-05,3.158862433473251e-05,0.3364638538651721,2.441406,-1.04445287488,1.957930198015175e-05,2.5079255855979972e-05,1.4176795004669993e-05,128000.0,0.01032952059038616
5 更改线缆摆放位置,capture_20260702_204422_912.csv,616000.0,2.9421312419480502e-05,2.853606990228439e-05,0.3356151625943708,2.441406,-1.00667941752,1.6389859896631603e-05,2.6948670414260633e-05,9.524168685344814e-06,128000.0,0.009637049285196106
5 更改线缆摆放位置,capture_20260702_204423_127.csv,742000.0,2.8268866970777366e-05,3.1205540062276255e-05,0.33918032405893667,2.441406,-0.99701144612,3.092472744026848e-05,2.9016489542698064e-05,1.0392412571416802e-05,128000.0,0.00966733291405323
5 更改线缆摆放位置,capture_20260702_204423_321.csv,700000.0,2.696490344529532e-05,2.9133428561315417e-05,0.33798346231728066,2.441406,-1.0563083531200002,2.320552002972825e-05,2.9352807921248958e-05,9.24617989581784e-06,128000.0,0.009717926793679596
5 更改线缆摆放位置,capture_20260702_204423_504.csv,616000.0,2.8384416346202395e-05,2.9633868174848075e-05,0.33648339254557835,2.9296870000000004,-1.0369138102799997,1.3632986632514526e-05,2.7793098315063464e-05,1.1287983995171786e-05,128000.0,0.010537373874940872
5 更改线缆摆放位置,capture_20260702_204423_699.csv,574000.0,3.161015385924861e-05,3.0358417121964007e-05,0.3367853465318724,2.441406,-1.0011911336400001,1.7156306343867557e-05,3.231604742648432e-05,8.652805802249909e-06,128000.0,0.011007987866873757
5 更改线缆摆放位置,capture_20260702_204423_923.csv,700000.0,2.7613437984829568e-05,2.81759269907785e-05,0.3352097762034395,1.953125,-1.0374411535199999,2.2630777875341436e-05,2.7293306849185903e-05,9.120584686662832e-06,128000.0,0.009934037320648953
5 更改线缆摆放位置,capture_20260702_204424_099.csv,552000.0,3.625388624261347e-05,2.9215849367513975e-05,0.3376185792006759,2.441406,-1.04277318968,1.471524165265629e-05,3.239879996661172e-05,9.68602153208829e-06,128000.0,0.010602097573413904
5 更改线缆摆放位置,capture_20260702_204424_299.csv,574000.0,3.136226152709998e-05,3.000340767657169e-05,0.3368549800183315,2.441406,-1.0104880141199999,1.657926955500531e-05,3.392643276884475e-05,1.0484947029963423e-05,128000.0,0.010314554617373257
5 更改线缆摆放位置,capture_20260702_204424_501.csv,616000.0,3.0769986412988715e-05,3.101710236206925e-05,0.33756087574610844,1.953125,-1.01535129912,2.1897742522221525e-05,2.695455092163377e-05,9.492565956699892e-06,128000.0,0.010445204821255426
5 更改线缆摆放位置,capture_20260702_204424_699.csv,738000.0,2.71832280133364e-05,2.9019057829732998e-05,0.33687545050099943,1.953125,-1.0450778782799999,2.0684119279431144e-05,2.837845588433629e-05,8.811399046885812e-06,128000.0,0.010987770874173897
5 更改线缆摆放位置,capture_20260702_204424_907.csv,616000.0,2.9034573065567276e-05,3.124399881371437e-05,0.336206815560312,1.953125,-0.9969137866000001,1.6542127664761326e-05,2.7072690953682017e-05,9.340108227795582e-06,128000.0,0.01057566427584409
5 更改线缆摆放位置,capture_20260702_204425_101.csv,488000.0,5.4403272392532095e-05,3.124419857889484e-05,0.3363964553823326,1.953125,-1.04265600016,2.9358271122125082e-05,2.924019624658999e-05,9.338460443528158e-06,128000.0,0.01045456255376482
5 更改线缆摆放位置,capture_20260702_204425_328.csv,574000.0,3.3406612202778684e-05,3.16096861633782e-05,0.33731420179857474,2.441406,-1.0366208409599997,1.3817279658463342e-05,2.873808114923539e-05,9.591830192028758e-06,128000.0,0.01032880782712984
5 更改线缆摆放位置,capture_20260702_204425_525.csv,488000.0,5.3299027854079e-05,3.056655833677022e-05,0.3371880456676361,2.441406,-1.0403122506399998,1.7757389405374922e-05,2.3513353658464676e-05,1.3376108630636808e-05,128000.0,0.01079599172622386
5 更改线缆摆放位置,capture_20260702_204425_709.csv,488000.0,4.948695943297934e-05,2.9936116086588858e-05,0.3355059203733916,2.441406,-1.0084762935199998,1.954400500281956e-05,2.8183711331149854e-05,1.3247204424281594e-05,128000.0,0.011192278123190368
5 更改线缆摆放位置,capture_20260702_204425_921.csv,616000.0,2.9215338250189215e-05,3.0554144534204286e-05,0.3351815939379298,1.953125,-1.0273630210399998,1.4818499736177972e-05,2.8919672635004995e-05,9.253567654455689e-06,128000.0,0.01035658859233264
5 更改线缆摆放位置,capture_20260702_204426_118.csv,616000.0,3.1942626019566345e-05,3.238608641401447e-05,0.34027647781998016,3.90625,-1.04087865708,2.9440758895502015e-05,2.9582659521206252e-05,1.1653631443252885e-05,128000.0,0.011746288009655785
5 更改线缆摆放位置,capture_20260702_204426_327.csv,658000.0,2.8407511991218828e-05,3.057860266686866e-05,0.3352626219043295,2.9296870000000004,-1.05015600616,2.2337381139156514e-05,3.0138530026068315e-05,9.914345968072935e-06,128000.0,0.010210583651632882
5 更改线缆摆放位置,capture_20260702_204426_518.csv,630000.0,2.921048932680547e-05,2.9399571288607936e-05,0.3370428751593874,1.953125,-1.04947241128,2.976748585749071e-05,2.898803180710207e-05,1.1927655947333154e-05,128000.0,0.010206922570533298
6 去掉包裹的铜胶带,capture_20260702_204809_461.csv,616000.0,3.1486862127687806e-05,3.143492656038444e-05,0.34152801315982023,1.9531250000000002,-1.4025976543199998,1.6727100299979115e-05,2.999860109400695e-05,1.1597570045677587e-05,128000.0,0.010581683204531388
6 去掉包裹的铜胶带,capture_20260702_204809_673.csv,488000.0,6.204222940694452e-05,3.149800269831679e-05,0.3424442074467314,2.9296870000000004,-1.42669922956,1.3798077608499367e-05,3.229387358091957e-05,9.992884357596294e-06,128000.0,0.010403175032492083
6 去掉包裹的铜胶带,capture_20260702_204809_888.csv,616000.0,3.3961692457207496e-05,3.434781692023185e-05,0.34122672089634803,2.929688,-1.4341406377999997,2.3734730468257157e-05,2.644662134775424e-05,1.2457652650005152e-05,128000.0,0.010733088408900537
6 去掉包裹的铜胶带,capture_20260702_204810_089.csv,616000.0,3.093369836101827e-05,3.1395571064140285e-05,0.3443332898331156,1.9531250000000002,-1.45482424168,1.4655280829795822e-05,3.071539675390953e-05,1.1058690121780499e-05,128000.0,0.01083334917785709
6 去掉包裹的铜胶带,capture_20260702_204810_284.csv,616000.0,2.933202862886367e-05,3.0455506375479256e-05,0.34291150393104247,2.441406,-1.40277343836,2.4938552578160753e-05,3.154322649631876e-05,1.0239612930461414e-05,128000.0,0.01048568807428965
6 去掉包裹的铜胶带,capture_20260702_204810_483.csv,488000.0,6.0829459467578056e-05,3.4550428451218785e-05,0.34389368706387785,2.441406,-1.4236132879999999,1.7954607944626815e-05,3.06247251888724e-05,1.0572866106937287e-05,128000.0,0.010976065674201412
6 去掉包裹的铜胶带,capture_20260702_204810_681.csv,616000.0,2.9814873682158456e-05,3.100144529637482e-05,0.3444396985168389,1.9531250000000002,-1.4745312789199998,1.1251442148082119e-05,2.85279092699231e-05,1.035741941448577e-05,128000.0,0.010860651277542443
6 去掉包裹的铜胶带,capture_20260702_204810_879.csv,704000.0,3.153561157175715e-05,3.385773351318584e-05,0.3445467262404031,2.929688,-1.4401172029600002,1.8956628073215885e-05,3.0323698559156078e-05,1.0439251512911078e-05,128000.0,0.010329203920206064
6 去掉包裹的铜胶带,capture_20260702_204811_077.csv,616000.0,3.115096691110363e-05,3.17006490203876e-05,0.3421383786438423,1.9531250000000002,-1.4599414326400002,1.214267619172471e-05,2.9721117174497433e-05,1.2075007754465827e-05,128000.0,0.010868103438319874
6 去掉包裹的铜胶带,capture_20260702_204811_282.csv,616000.0,3.0466688149733983e-05,3.1625697836954044e-05,0.3398636593465979,2.441406,-1.4266211074400001,1.6050340961756537e-05,2.9013632817585227e-05,1.0013035733356375e-05,128000.0,0.010273546122103258
6 去掉包裹的铜胶带,capture_20260702_204811_480.csv,616000.0,3.1533972542680494e-05,3.1616503758487375e-05,0.34248866723483956,2.441406,-1.4101757851999999,3.3588931457391006e-05,2.7610863361149565e-05,1.2386164382169804e-05,128000.0,0.01084804090274823
6 去掉包裹的铜胶带,capture_20260702_204811_678.csv,678000.0,2.818524686407161e-05,3.061724259236341e-05,0.34104898267346406,2.441407,-1.44695314652,1.806629868635977e-05,2.7704853840545997e-05,1.1529365013889639e-05,128000.0,0.00915966766966616
6 去掉包裹的铜胶带,capture_20260702_204811_874.csv,700000.0,3.0386487709463825e-05,3.1196609613249845e-05,0.34356684368389445,2.441407,-1.4333789209199999,1.02265964501733e-05,3.0704842807223814e-05,1.0059794915523865e-05,128000.0,0.009713441079834448
6 去掉包裹的铜胶带,capture_20260702_204812_073.csv,704000.0,2.862772843880894e-05,3.222993009011701e-05,0.3442677349140003,2.441407,-1.4359961085200001,2.207852981865214e-05,3.2249843613184154e-05,1.0730443148432977e-05,128000.0,0.010997200088434238
6 去掉包裹的铜胶带,capture_20260702_204812_287.csv,700000.0,2.8853381728312354e-05,3.411832509823012e-05,0.34312692698978264,2.441407,-1.4773828463600003,1.7576479634478174e-05,3.283159635046313e-05,1.0924095422457495e-05,128000.0,0.009885661841504093
6 去掉包裹的铜胶带,capture_20260702_204812_478.csv,488000.0,5.649293325951829e-05,3.250816941833515e-05,0.34579866405898607,2.441406,-1.4391015779199998,2.4348186631726215e-05,3.250157461317015e-05,1.0627894621127799e-05,128000.0,0.010069801816678303
6 去掉包裹的铜胶带,capture_20260702_204812_688.csv,552000.0,3.6159002236105145e-05,2.976178054136184e-05,0.34101727271530885,1.9531250000000002,-1.45335939996,2.3126712791821933e-05,2.9030903677111706e-05,1.0999894750615675e-05,128000.0,0.010117431989507061
6 去掉包裹的铜胶带,capture_20260702_204812_884.csv,616000.0,3.1714198550605964e-05,3.218364672077032e-05,0.3457327213497609,2.9296870000000004,-1.4234961003999997,1.2997954356528247e-05,2.9888162367191638e-05,1.2627856742837137e-05,128000.0,0.011248327292526554
6 去掉包裹的铜胶带,capture_20260702_204813_081.csv,552000.0,3.372794919235914e-05,3.170486251437736e-05,0.34008119420696553,2.929688,-1.4073437519599998,1.6324397339785387e-05,2.661482382327699e-05,1.3172305751435004e-05,128000.0,0.009752376224670716
6 去掉包裹的铜胶带,capture_20260702_204813_279.csv,616000.0,3.1136437776578214e-05,3.083552104386489e-05,0.34154380672197004,1.9531250000000002,-1.46601565588,1.1922863108234791e-05,3.072837044617568e-05,9.359913252046414e-06,128000.0,0.009806113737314711
6 去掉包裹的铜胶带,capture_20260702_204813_477.csv,574000.0,3.386427131326412e-05,3.209262267456491e-05,0.3437700613135567,2.441406,-1.47871096992,2.0105002208100945e-05,2.9794845835106667e-05,9.82290601423487e-06,128000.0,0.010414301775855755
6 去掉包裹的铜胶带,capture_20260702_204813_676.csv,574000.0,3.436423288813628e-05,3.2692675205274916e-05,0.3460692253288603,2.441406,-1.44687501872,2.4146048245818272e-05,3.0563712814469294e-05,1.1965053291237347e-05,128000.0,0.011634014176079267
6 去掉包裹的铜胶带,capture_20260702_204813_873.csv,708000.0,3.0442458609253652e-05,3.432079383260754e-05,0.34082521120556203,2.441406,-1.4451758008400002,2.883335947751782e-05,2.9667268925932063e-05,1.1633913982540666e-05,128000.0,0.010601258535736766
6 去掉包裹的铜胶带,capture_20260702_204814_089.csv,616000.0,3.144994864979426e-05,3.2236240317553605e-05,0.34224177267028455,2.929688,-1.46386721548,1.5669593472078405e-05,3.08632293270221e-05,1.0784232731182616e-05,128000.0,0.010581656542464974
6 去掉包裹的铜胶带,capture_20260702_204814_284.csv,616000.0,3.0349304602302657e-05,3.0377077700305907e-05,0.343445316552321,1.9531250000000002,-1.4238086019999996,1.0935302738032029e-05,3.7589702526206265e-05,1.0118371976417628e-05,128000.0,0.010402150292100086
6 去掉包裹的铜胶带,capture_20260702_204814_481.csv,616000.0,3.104400782195141e-05,3.132901955555206e-05,0.34033880656241944,2.441406,-1.4217968868,1.6034766522958533e-05,3.027448886841513e-05,1.0838760453258829e-05,128000.0,0.010211034889224271
6 去掉包裹的铜胶带,capture_20260702_204814_679.csv,616000.0,3.1728883785907927e-05,3.2301748129390504e-05,0.34204074095023207,2.441406,-1.42810548056,1.6169707114622112e-05,2.8972537096917868e-05,1.324346221400427e-05,128000.0,0.010989646960110549
6 去掉包裹的铜胶带,capture_20260702_204814_875.csv,700000.0,2.9545298590574936e-05,3.180102050011899e-05,0.3431175815789539,2.441406,-1.4015429650400002,8.867229929953776e-06,2.868748782301905e-05,1.0321127351036299e-05,128000.0,0.009816225187768167
6 去掉包裹的铜胶带,capture_20260702_204815_072.csv,616000.0,2.909777641521019e-05,2.9420493205305965e-05,0.34330104426631514,2.441406,-1.4485156447999996,1.3163911758137161e-05,3.089006740138031e-05,1.1462700282530109e-05,128000.0,0.010770291669075964
6 去掉包裹的铜胶带,capture_20260702_204815_284.csv,704000.0,2.8422021421131297e-05,3.1155199524011065e-05,0.3389816366750808,2.441406,-1.4074023468399997,1.8847071768433282e-05,2.8826101091502185e-05,1.0467033003680148e-05,128000.0,0.01068504857283517
6 去掉包裹的铜胶带,capture_20260702_204815_469.csv,488000.0,4.852206553404035e-05,3.069926011804835e-05,0.3415020816317094,2.929688,-1.4265039168399998,2.9756442655381992e-05,3.0392585056406926e-05,1.1579098015029482e-05,128000.0,0.010387559056776402
6 去掉包裹的铜胶带,capture_20260702_204815_682.csv,738000.0,2.9630306734400913e-05,3.464832799795404e-05,0.34547569512558945,2.441406,-1.44281251628,2.1886682402566333e-05,3.0393396210833316e-05,1.0337549332607102e-05,128000.0,0.01133635315734327
6 去掉包裹的铜胶带,capture_20260702_204815_880.csv,616000.0,3.072001990026882e-05,3.202496365717262e-05,0.3369658828451247,2.441406,-1.38814452524,2.8195457690067175e-05,3.355376277696983e-05,9.549489634986232e-06,128000.0,0.010845111562551711
6 去掉包裹的铜胶带,capture_20260702_204816_081.csv,616000.0,3.0421193309716337e-05,3.185814406015493e-05,0.3410583262703706,2.929688,-1.4042578132799999,1.961353930969659e-05,2.5370953225083942e-05,1.0096320650726146e-05,128000.0,0.010330912646381316
6 去掉包裹的铜胶带,capture_20260702_204816_276.csv,700000.0,3.051841593708999e-05,3.080275488525332e-05,0.34288685589461365,2.441406,-1.4013476512399996,1.7937984642093522e-05,3.406530289686263e-05,1.3510639628285868e-05,128000.0,0.010308206008586162
6 去掉包裹的铜胶带,capture_20260702_204816_479.csv,660000.0,3.0280307655180115e-05,3.185179120170945e-05,0.34444045745937724,2.441406,-1.4461133002799997,1.600399275550533e-05,3.156163503736401e-05,9.700625462712263e-06,128000.0,0.010453580994012116
6 去掉包裹的铜胶带,capture_20260702_204816_662.csv,696000.0,3.118827010614859e-05,3.234219140210933e-05,0.34495048272710166,2.441406,-1.38402342396,2.2959948251615038e-05,3.291596934562728e-05,1.1354130370840452e-05,128000.0,0.011195161735749576
6 去掉包裹的铜胶带,capture_20260702_204816_887.csv,552000.0,3.637208904013144e-05,3.217199045188292e-05,0.34095606480030477,2.441406,-1.4114257844000002,1.2475856017662668e-05,2.598408950693087e-05,1.0630462551810739e-05,128000.0,0.009303283741122239
6 去掉包裹的铜胶带,capture_20260702_204817_087.csv,616000.0,2.9249022145850394e-05,2.9419544009909268e-05,0.3411127870563226,2.441406,-1.39585937052,1.993918022751155e-05,3.280536411251549e-05,1.0879592061389893e-05,128000.0,0.010457943831125877
6 去掉包裹的铜胶带,capture_20260702_204817_278.csv,726000.0,2.7410371299187766e-05,3.1061641811731406e-05,0.34171416580469255,2.441406,-1.3949023405999998,1.4184912300266142e-05,3.3878291733374135e-05,1.1514716243562427e-05,128000.0,0.011471084680029959
6 去掉包裹的铜胶带,capture_20260702_204817_474.csv,594000.0,3.283612956413176e-05,3.1329930375510226e-05,0.3439741413167311,1.9531250000000002,-1.4531054923599995,3.07967443715035e-05,3.073873940266353e-05,1.0817181300212498e-05,128000.0,0.010794683712155504
6 去掉包裹的铜胶带,capture_20260702_204817_686.csv,530000.0,4.143070368597233e-05,3.4008685252750536e-05,0.34093984414592504,2.441406,-1.3856054598,3.0877623420007894e-05,2.9613096826916008e-05,1.1337259607833838e-05,128000.0,0.01039910233691753
6 去掉包裹的铜胶带,capture_20260702_204817_884.csv,616000.0,3.151894524438428e-05,3.1598976979126625e-05,0.34436309743424715,3.90625,-1.3924609290400003,2.0233766741220314e-05,3.538575962887836e-05,1.0807590909151546e-05,128000.0,0.010013528224853133
6 去掉包裹的铜胶带,capture_20260702_204818_083.csv,750000.0,2.848427047311543e-05,3.187708409832525e-05,0.34098322614649446,1.9531250000000002,-1.4057421886399997,1.883440153275174e-05,2.7545938343182487e-05,1.0213276555479103e-05,128000.0,0.009605340855755005
6 去掉包裹的铜胶带,capture_20260702_204818_279.csv,728000.0,2.819879152787605e-05,3.160995708479113e-05,0.34203626318353736,2.929688,-1.4341406393200002,2.5494585386200214e-05,3.008809768436183e-05,9.503795818268035e-06,128000.0,0.010218215840253024
6 去掉包裹的铜胶带,capture_20260702_204818_476.csv,700000.0,3.070371726589541e-05,3.32482700995336e-05,0.34246580627687717,2.441406,-1.38556639364,2.0462886329243315e-05,2.856421402219748e-05,1.16163369398486e-05,128000.0,0.009834041019990743
6 去掉包裹的铜胶带,capture_20260702_204818_686.csv,700000.0,2.6982648070994086e-05,3.261195885216746e-05,0.3410697324395518,2.441406,-1.39248046004,1.6518567633091928e-05,2.719023253345947e-05,1.3459860281243562e-05,128000.0,0.010314312743007212
6 去掉包裹的铜胶带,capture_20260702_204818_882.csv,700000.0,2.7900780542043408e-05,3.049502877517828e-05,0.3393439521477318,2.929688,-1.4179882905599996,1.8545272418548487e-05,3.299139009226051e-05,9.197265352392989e-06,128000.0,0.010064501322273055
6 去掉包裹的铜胶带,capture_20260702_204819_081.csv,748000.0,3.0951460737880244e-05,3.164204826927634e-05,0.34018395783862243,2.929688,-1.3997460912399997,2.474740001401896e-05,3.098372923022104e-05,9.488180207799793e-06,128000.0,0.009746589447081545
6 去掉包裹的铜胶带,capture_20260702_204819_278.csv,530000.0,4.07278908740249e-05,3.220084039100946e-05,0.34345350767596133,2.441406,-1.40021483908,3.769900146118611e-05,3.194032188659138e-05,1.1514896132583141e-05,128000.0,0.010557518452043373
6 去掉包裹的铜胶带,capture_20260702_204819_473.csv,616000.0,3.253921122027474e-05,3.1586518237882755e-05,0.3412648189826323,2.441406,-1.4078906243599998,9.452624203433057e-06,2.922494004686065e-05,1.121373963975018e-05,128000.0,0.010613189184379493
6 去掉包裹的铜胶带,capture_20260702_204819_684.csv,616000.0,2.9416387052826748e-05,3.1807652073852605e-05,0.34219311425733356,2.441406,-1.4498437712799999,1.4851507168023223e-05,2.8927895721633342e-05,7.9614740965848e-06,128000.0,0.010414055188299168
6 去掉包裹的铜胶带,capture_20260702_204819_881.csv,700000.0,2.916240695196218e-05,2.8523919088268106e-05,0.3426559233474118,3.90625,-1.3897460841199998,2.1697802400655074e-05,2.910324857442932e-05,1.1820777539812255e-05,128000.0,0.010183162878766586
6 去掉包裹的铜胶带,capture_20260702_204820_077.csv,574000.0,3.266871913094049e-05,2.8804618399846536e-05,0.34329582246998575,2.441406,-1.39611327608,1.994775592091429e-05,2.8948241206673536e-05,1.100968364472555e-05,128000.0,0.010954150583995332
6 去掉包裹的铜胶带,capture_20260702_204820_274.csv,574000.0,3.253421318008179e-05,3.0484701512488583e-05,0.34003156794600103,2.441406,-1.3950195281599997,2.734872319659002e-05,2.94068587467804e-05,1.0761543328747703e-05,128000.0,0.01031674490458597
6 去掉包裹的铜胶带,capture_20260702_204820_473.csv,616000.0,3.130554669674817e-05,3.06408560526286e-05,0.34222154932569826,2.441406,-1.38910155352,3.0084451447135922e-05,3.1535519256376146e-05,1.0610570700536152e-05,128000.0,0.010432664867321355
6 去掉包裹的铜胶带,capture_20260702_204820_687.csv,552000.0,3.6918816125265494e-05,3.109614310193223e-05,0.3405825802827767,2.441406,-1.40917968952,1.2894298740700552e-05,3.0576799813396014e-05,1.0905344789695167e-05,128000.0,0.010403022118778492
6 去掉包裹的铜胶带,capture_20260702_204820_885.csv,552000.0,3.3412888668217354e-05,3.2328920417427665e-05,0.3424431572410705,2.441406,-1.4060351561199995,2.033402010258736e-05,3.110080046819964e-05,1.1248212269765241e-05,128000.0,0.010945834917115867
6 去掉包裹的铜胶带,capture_20260702_204821_084.csv,694000.0,2.8668621351460305e-05,3.132365057835478e-05,0.341413059474747,2.441406,-1.3949999959600001,1.5102802818429613e-05,2.9947268566193003e-05,1.0251503838842965e-05,128000.0,0.010713877120075932
6 去掉包裹的铜胶带,capture_20260702_204821_280.csv,730000.0,2.8587060797152356e-05,3.2418577134286305e-05,0.34395546985312736,2.929688,-1.4126367219600002,1.8992125525191075e-05,2.8966659355477518e-05,6.840614509249687e-06,128000.0,0.011647799874722815
