file,strongest_frequency_hz,strongest_frequency_khz,strongest_power,std_mv,ptp_mv
capture_20260703_144141_281.csv,127000.0,127.0,0.008505178644649097,0.3464957270340897,2.9296870000000004
capture_20260703_144141_490.csv,128000.0,128.0,0.00880814270272719,0.3468119975633924,2.9296870000000004
capture_20260703_144141_685.csv,128000.0,128.0,0.008913582127173114,0.34338065931580447,2.9296870000000004
capture_20260703_144141_881.csv,127000.0,127.0,0.01010520906134898,0.3469831095746654,2.441406
capture_20260703_144142_087.csv,128000.0,128.0,0.010818585355839848,0.34819871237190575,2.9296870000000004
capture_20260703_144142_280.csv,128000.0,128.0,0.010655601840716704,0.3462047978924656,2.9296870000000004
capture_20260703_144142_491.csv,128000.0,128.0,0.011233542881196705,0.34485060988782723,2.9296870000000004
capture_20260703_144142_684.csv,128000.0,128.0,0.008057375302249696,0.3435902697798919,2.9296870000000004
capture_20260703_144142_894.csv,128000.0,128.0,0.009358576291660226,0.3464566002496581,2.441406
capture_20260703_144143_090.csv,128000.0,128.0,0.010832919145513301,0.3479807345409582,3.4179690000000003
capture_20260703_144143_286.csv,128000.0,128.0,0.01066008393095892,0.3449866890121765,2.9296870000000004
capture_20260703_144143_478.csv,128000.0,128.0,0.008863331752645535,0.3462385719779086,2.9296870000000004
capture_20260703_144143_688.csv,128000.0,128.0,0.010198674589800137,0.3465301398721398,2.9296870000000004
capture_20260703_144143_882.csv,128000.0,128.0,0.008059911383287705,0.34409152851923824,2.441406
capture_20260703_144144_086.csv,128000.0,128.0,0.010383499557290284,0.3475806914803363,2.9296870000000004
capture_20260703_144144_278.csv,128000.0,128.0,0.009242352958958627,0.34607298209195475,2.9296870000000004
capture_20260703_144144_480.csv,127000.0,127.0,0.008441149224798696,0.3449402892369727,3.4179690000000003
capture_20260703_144144_690.csv,127000.0,127.0,0.008735011750856909,0.34774939838671887,2.9296870000000004
capture_20260703_144144_892.csv,128000.0,128.0,0.00852523657275677,0.35282126447432854,2.9296870000000004
capture_20260703_144145_084.csv,127000.0,127.0,0.009279284387540688,0.3500171716842998,2.9296870000000004
capture_20260703_144145_279.csv,127000.0,127.0,0.008017761096212326,0.34493237930188925,2.9296870000000004
capture_20260703_144145_489.csv,128000.0,128.0,0.00890986422207015,0.3477232005148306,2.9296870000000004
capture_20260703_144145_692.csv,127000.0,127.0,0.00826978488741887,0.34678353735983136,2.9296870000000004
capture_20260703_144145_880.csv,128000.0,128.0,0.010129065182640586,0.34793444956272623,2.441406
capture_20260703_144146_089.csv,127000.0,127.0,0.009266412508614702,0.3461851603832962,2.441406
capture_20260703_144146_290.csv,128000.0,128.0,0.008928475715339215,0.3496445697891686,2.9296870000000004
capture_20260703_144146_485.csv,128000.0,128.0,0.008112354056147204,0.3449894365566154,3.417969
capture_20260703_144146_689.csv,128000.0,128.0,0.008702734917901847,0.3460857575666522,3.4179690000000003
capture_20260703_144146_883.csv,127000.0,127.0,0.010970280874614952,0.34611594448792243,3.417969
capture_20260703_144147_086.csv,128000.0,128.0,0.008634516617138979,0.34733118871173535,2.9296870000000004
capture_20260703_144147_279.csv,128000.0,128.0,0.011260550670416104,0.3484082707741125,2.441406
capture_20260703_144147_493.csv,128000.0,128.0,0.011020771552402008,0.345673708894467,2.9296870000000004
capture_20260703_144147_688.csv,128000.0,128.0,0.009245840004941103,0.34746759064213106,2.9296870000000004
capture_20260703_144147_881.csv,128000.0,128.0,0.008367948254229688,0.34639659249802945,2.9296870000000004
capture_20260703_144148_089.csv,128000.0,128.0,0.009362452945879254,0.34810232567390054,2.441406
capture_20260703_144148_284.csv,127000.0,127.0,0.008983747902614024,0.34738209138027976,2.441406
capture_20260703_144148_492.csv,128000.0,128.0,0.009508101537980113,0.3452861306146574,2.9296870000000004
capture_20260703_144148_683.csv,128000.0,128.0,0.010184286235712476,0.34570638325820063,2.9296870000000004
