group,file,std_mv,ptp_mv,icd_fixed_608k,peak_128_hz,peak_128_amp_mv,peak_608_hz,peak_608_amp_mv,band_1_20k,band_45_65k,band_120_136k,band_1_30_1_43m,band_1_0_3_3m
10 补测一组功放打开的，用做备用,capture_20260703_150151_641.csv,0.34932636521427995,3.417968,3.524308116092101e-05,128000.0,0.1057285656048997,570000.0,0.009411041786185731,4.079800926860798e-05,1.4705661642936424e-05,0.002045850324957091,1.0467355903352821e-05,1.1432974112360463e-05
10 补测一组功放打开的，用做备用,capture_20260703_150151_835.csv,0.34754185640029883,2.9296870000000004,3.1421102061209727e-05,128000.0,0.1007337493505455,616000.0,0.01084288932575325,4.1398569162157636e-05,1.677124129206223e-05,0.001853363767292967,1.0380552794622305e-05,1.1278598188553343e-05
10 补测一组功放打开的，用做备用,capture_20260703_150152_043.csv,0.3497119544269203,2.9296870000000004,3.1289023619536894e-05,128000.0,0.10300217149454269,636000.0,0.012137602812450488,3.6712222013743825e-05,1.0524525310269336e-05,0.002006657628071443,1.2028112636864336e-05,1.0983037884467193e-05
10 补测一组功放打开的，用做备用,capture_20260703_150152_238.csv,0.34661177620683914,2.9296870000000004,3.4156792692076885e-05,128000.0,0.1020076332025647,574000.0,0.014174269391109802,2.9969554519678995e-05,1.51645286073767e-05,0.0018484579204573236,1.1607314472868967e-05,1.0741829801627694e-05
10 补测一组功放打开的，用做备用,capture_20260703_150152_431.csv,0.3501066005251436,3.417968,3.297645282301369e-05,128000.0,0.10301646935465802,634000.0,0.012994560285795214,2.848850170809855e-05,1.9954971710964462e-05,0.001876661319252571,1.1674477387313827e-05,1.1787042353220673e-05
10 补测一组功放打开的，用做备用,capture_20260703_150152_642.csv,0.34593555020174566,2.441406,3.0356292759975667e-05,128000.0,0.0984944053352904,616000.0,0.012030448757052512,1.13459633965814e-05,3.827309307944314e-05,0.0018172985898969587,1.1995948794956307e-05,1.0572862763577325e-05
10 补测一组功放打开的，用做备用,capture_20260703_150152_833.csv,0.34684026123747386,2.9296870000000004,3.455667424270463e-05,128000.0,0.10180599981839034,616000.0,0.011604477244176774,2.4472635401242816e-05,1.7120562673888774e-05,0.0018650064480451004,1.2590975465655126e-05,1.150054533229263e-05
10 补测一组功放打开的，用做备用,capture_20260703_150153_032.csv,0.3474417563160702,2.441406,3.4107664775014635e-05,128000.0,0.10194935354112562,616000.0,0.01158466825425103,2.551501240132091e-05,2.206089098707524e-05,0.001996948571255759,1.1005653712412913e-05,1.1301438475942267e-05
10 补测一组功放打开的，用做备用,capture_20260703_150153_230.csv,0.3492251142942099,3.417968,3.097927641239758e-05,128000.0,0.10332212195092717,594000.0,0.011973842836386398,2.8089846644924526e-05,2.2400622741347102e-05,0.0019366295782915271,1.0644576267963405e-05,1.10074854399743e-05
10 补测一组功放打开的，用做备用,capture_20260703_150153_440.csv,0.3503536766737121,2.9296870000000004,3.2527474339463855e-05,128000.0,0.10357741966749459,638000.0,0.009646719042728203,3.992058504582514e-05,3.103088993259989e-05,0.0019419807842292454,1.0882642457966867e-05,1.1582802153591396e-05
