cycle_id,status,probe_file,treatment_file,probe_captured_at,treatment_captured_at,probe_vpp,treatment_vpp,frequency_hz,burst_cycles,inter_burst_delay_ms,cycle_period_ms,probe_quality_db,uhe_db,uhe_active_band_count,uhe_confirmed,be_db,safe_uhe_increment,cumulative_safe_uhe_dose,decision_state,decision_label,note
27,complete,probe/cycle_000027.csv,treatment/cycle_000027.csv,2026-07-16T15:12:54.622,2026-07-16T15:12:55.062,3,7,612000,6000,200,1000,64.7578,-0.620436,0,False,-2.5258,0,0,not_open,未达到开窗剂量,
28,complete,probe/cycle_000028.csv,treatment/cycle_000028.csv,2026-07-16T15:12:55.629,2026-07-16T15:12:56.055,3,7,612000,6000,200,1000,62.9323,-2.17348,0,False,-3.81257,0,0,not_open,未达到开窗剂量,
29,complete,probe/cycle_000029.csv,treatment/cycle_000029.csv,2026-07-16T15:12:56.665,2026-07-16T15:12:57.087,3,7,612000,6000,200,1000,62.9959,-3.66102,0,False,-3.27521,0,0,not_open,未达到开窗剂量,
30,complete,probe/cycle_000030.csv,treatment/cycle_000030.csv,2026-07-16T15:12:57.716,2026-07-16T15:12:58.153,3,7,612000,6000,200,1000,62.0968,-3.63654,0,False,-3.54627,0,0,not_open,未达到开窗剂量,
31,complete,probe/cycle_000031.csv,treatment/cycle_000031.csv,2026-07-16T15:12:58.721,2026-07-16T15:12:59.158,3,7,612000,6000,200,1000,63.2816,-3.9514,0,False,-4.09402,0,0,not_open,未达到开窗剂量,
32,complete,probe/cycle_000032.csv,treatment/cycle_000032.csv,2026-07-16T15:12:59.724,2026-07-16T15:13:00.164,3,7,612000,6000,200,1000,64.5117,-3.08526,0,False,-3.57087,0,0,not_open,未达到开窗剂量,
33,complete,probe/cycle_000033.csv,treatment/cycle_000033.csv,2026-07-16T15:13:00.731,2026-07-16T15:13:01.155,3,7,612000,6000,200,1000,62.6475,-3.1881,0,False,-3.68899,0,0,not_open,未达到开窗剂量,
34,complete,probe/cycle_000034.csv,treatment/cycle_000034.csv,2026-07-16T15:13:01.767,2026-07-16T15:13:02.209,3,7,612000,6000,200,1000,64.879,-2.84221,0,False,-2.34931,0,0,not_open,未达到开窗剂量,
35,complete,probe/cycle_000035.csv,treatment/cycle_000035.csv,2026-07-16T15:13:02.838,2026-07-16T15:13:03.263,3,7,612000,6000,200,1000,63.3921,-3.05218,0,False,-3.61533,0,0,not_open,未达到开窗剂量,
36,complete,probe/cycle_000036.csv,treatment/cycle_000036.csv,2026-07-16T15:13:03.874,2026-07-16T15:13:04.300,3,7,612000,6000,200,1000,64.1319,9.6036,2,False,-3.23412,0,0,not_open,未达到开窗剂量,
37,complete,probe/cycle_000037.csv,treatment/cycle_000037.csv,2026-07-16T15:13:04.913,2026-07-16T15:13:05.334,3,7,612000,6000,200,1000,61.9003,-2.4432,0,False,-3.73475,0,0,not_open,未达到开窗剂量,
38,complete,probe/cycle_000038.csv,treatment/cycle_000038.csv,2026-07-16T15:13:05.947,2026-07-16T15:13:06.373,3,7,612000,6000,200,1000,63.8262,-3.64515,0,False,-3.24966,0,0,not_open,未达到开窗剂量,
39,complete,probe/cycle_000039.csv,treatment/cycle_000039.csv,2026-07-16T15:13:06.983,2026-07-16T15:13:07.422,3,7,612000,6000,200,1000,61.7279,-3.91361,0,False,-4.23033,0,0,not_open,未达到开窗剂量,
40,complete,probe/cycle_000040.csv,treatment/cycle_000040.csv,2026-07-16T15:13:08.055,2026-07-16T15:13:08.482,3,7,612000,6000,200,1000,62.9249,-4.70244,0,False,-3.32538,0,0,not_open,未达到开窗剂量,
41,complete,probe/cycle_000041.csv,treatment/cycle_000041.csv,2026-07-16T15:13:09.106,2026-07-16T15:13:09.546,3,7,612000,6000,200,1000,62.6648,-4.46011,0,False,-4.55506,0,0,not_open,未达到开窗剂量,
42,complete,probe/cycle_000042.csv,treatment/cycle_000042.csv,2026-07-16T15:13:10.099,2026-07-16T15:13:10.522,3,7,612000,6000,200,1000,64.6595,-0.494301,0,False,-2.88869,0,0,not_open,未达到开窗剂量,
43,complete,probe/cycle_000043.csv,treatment/cycle_000043.csv,2026-07-16T15:13:11.130,2026-07-16T15:13:11.553,3,7,612000,6000,200,1000,62.0881,-3.52963,0,False,-3.2183,0,0,not_open,未达到开窗剂量,
44,complete,probe/cycle_000044.csv,treatment/cycle_000044.csv,2026-07-16T15:13:12.186,2026-07-16T15:13:12.612,3,7,612000,6000,200,1000,64.0789,-3.93822,0,False,-3.29991,0,0,not_open,未达到开窗剂量,
45,complete,probe/cycle_000045.csv,treatment/cycle_000045.csv,2026-07-16T15:13:13.224,2026-07-16T15:13:13.665,3,7,612000,6000,200,1000,62.9391,-3.70006,0,False,-3.19607,0,0,not_open,未达到开窗剂量,
46,complete,probe/cycle_000046.csv,treatment/cycle_000046.csv,2026-07-16T15:13:14.276,2026-07-16T15:13:14.714,3,7,612000,6000,200,1000,63.5665,-2.97252,0,False,-3.50566,0,0,not_open,未达到开窗剂量,
47,complete,probe/cycle_000047.csv,treatment/cycle_000047.csv,2026-07-16T15:13:15.321,2026-07-16T15:13:15.745,3,7,612000,6000,200,1000,63.5579,-2.17708,0,False,-2.59859,0,0,not_open,未达到开窗剂量,
48,complete,probe/cycle_000048.csv,treatment/cycle_000048.csv,2026-07-16T15:13:16.362,2026-07-16T15:13:16.805,3,7,612000,6000,200,1000,61.9045,-5.78758,0,False,-3.17047,0,0,not_open,未达到开窗剂量,
49,complete,probe/cycle_000049.csv,treatment/cycle_000049.csv,2026-07-16T15:13:17.435,2026-07-16T15:13:17.873,3,7,612000,6000,200,1000,63.2621,-2.00308,0,False,-1.98771,0,0,not_open,未达到开窗剂量,
50,complete,probe/cycle_000050.csv,treatment/cycle_000050.csv,2026-07-16T15:13:18.424,2026-07-16T15:13:18.845,3,7,612000,6000,200,1000,62.6186,-4.29693,0,False,-3.76124,0,0,not_open,未达到开窗剂量,
51,complete,probe/cycle_000051.csv,treatment/cycle_000051.csv,2026-07-16T15:13:19.444,2026-07-16T15:13:19.879,3,7,612000,6000,200,1000,63.4055,-2.94917,0,False,-3.34988,0,0,not_open,未达到开窗剂量,
52,complete,probe/cycle_000052.csv,treatment/cycle_000052.csv,2026-07-16T15:13:20.504,2026-07-16T15:13:20.928,3,7,612000,6000,200,1000,63.3203,-2.10929,0,False,-3.05219,0,0,not_open,未达到开窗剂量,
53,complete,probe/cycle_000053.csv,treatment/cycle_000053.csv,2026-07-16T15:13:21.556,2026-07-16T15:13:21.967,3,7,612000,6000,200,1000,62.5859,0.745074,0,False,-3.54477,0,0,not_open,未达到开窗剂量,
54,complete,probe/cycle_000054.csv,treatment/cycle_000054.csv,2026-07-16T15:13:22.582,2026-07-16T15:13:23.019,3,7,612000,6000,200,1000,64.4366,7.68759,2,False,-2.61425,0,0,not_open,未达到开窗剂量,
55,complete,probe/cycle_000055.csv,treatment/cycle_000055.csv,2026-07-16T15:13:23.646,2026-07-16T15:13:24.085,3,7,612000,6000,200,1000,64.3209,2.70878,1,False,-3.7504,0,0,not_open,未达到开窗剂量,
56,complete,probe/cycle_000056.csv,treatment/cycle_000056.csv,2026-07-16T15:13:24.651,2026-07-16T15:13:25.076,3,7,612000,6000,200,1000,62.8284,7.82513,2,False,-4.3204,0,0,not_open,未达到开窗剂量,
57,complete,probe/cycle_000057.csv,treatment/cycle_000057.csv,2026-07-16T15:13:25.705,2026-07-16T15:13:26.142,3,7,612000,6000,200,1000,64.133,9.77892,2,False,-2.4665,0,0,not_open,未达到开窗剂量,
58,complete,probe/cycle_000058.csv,treatment/cycle_000058.csv,2026-07-16T15:13:26.711,2026-07-16T15:13:27.151,3,7,612000,6000,200,1000,63.8346,11.5685,3,True,-3.31704,12.3548,12.3548,not_open,未达到开窗剂量,
59,complete,probe/cycle_000059.csv,treatment/cycle_000059.csv,2026-07-16T15:13:27.722,2026-07-16T15:13:28.147,3,7,612000,6000,200,1000,63.9617,-1.88951,0,False,-2.9359,0,12.3548,not_open,未达到开窗剂量,
60,complete,probe/cycle_000060.csv,treatment/cycle_000060.csv,2026-07-16T15:13:28.791,2026-07-16T15:13:29.213,3,7,612000,6000,200,1000,64.4696,-2.78505,0,False,-2.55807,0,12.3548,not_open,未达到开窗剂量,
61,complete,probe/cycle_000061.csv,treatment/cycle_000061.csv,2026-07-16T15:13:29.763,2026-07-16T15:13:30.184,3,7,612000,6000,200,1000,62.8513,-2.87529,0,False,-3.54634,0,12.3548,not_open,未达到开窗剂量,
62,complete,probe/cycle_000062.csv,treatment/cycle_000062.csv,2026-07-16T15:13:30.815,2026-07-16T15:13:31.238,3,7,612000,6000,200,1000,63.8121,-1.39531,0,False,-3.81697,0,12.3548,not_open,未达到开窗剂量,
63,complete,probe/cycle_000063.csv,treatment/cycle_000063.csv,2026-07-16T15:13:31.864,2026-07-16T15:13:32.302,3,7,612000,6000,200,1000,62.3928,-2.28811,0,False,-3.70462,0,12.3548,not_open,未达到开窗剂量,
64,complete,probe/cycle_000064.csv,treatment/cycle_000064.csv,2026-07-16T15:13:32.875,2026-07-16T15:13:33.315,3,7,612000,6000,200,1000,64.1136,-2.06262,0,False,-3.19691,0,12.3548,not_open,未达到开窗剂量,
65,complete,probe/cycle_000065.csv,treatment/cycle_000065.csv,2026-07-16T15:13:33.865,2026-07-16T15:13:34.307,3,7,612000,6000,200,1000,64.2022,-4.09162,0,False,-3.4953,0,12.3548,not_open,未达到开窗剂量,
66,complete,probe/cycle_000066.csv,treatment/cycle_000066.csv,2026-07-16T15:13:34.919,2026-07-16T15:13:35.361,3,7,612000,6000,200,1000,62.3135,-3.51856,0,False,-3.81624,0,12.3548,not_open,未达到开窗剂量,
67,complete,probe/cycle_000067.csv,treatment/cycle_000067.csv,2026-07-16T15:13:35.985,2026-07-16T15:13:36.424,3,7,612000,6000,200,1000,63.9703,-2.30186,0,False,-2.96433,0,12.3548,not_open,未达到开窗剂量,
68,complete,probe/cycle_000068.csv,treatment/cycle_000068.csv,2026-07-16T15:13:36.992,2026-07-16T15:13:37.418,3,7,612000,6000,200,1000,63.2476,-3.98297,0,False,-2.57901,0,12.3548,not_open,未达到开窗剂量,
69,complete,probe/cycle_000069.csv,treatment/cycle_000069.csv,2026-07-16T15:13:38.045,2026-07-16T15:13:38.469,3,7,612000,6000,200,1000,63.8147,-2.24516,0,False,-3.89005,0,12.3548,not_open,未达到开窗剂量,
70,complete,probe/cycle_000070.csv,treatment/cycle_000070.csv,2026-07-16T15:13:39.102,2026-07-16T15:13:39.528,3,7,612000,6000,200,1000,63.0449,-4.69333,0,False,-3.79771,0,12.3548,not_open,未达到开窗剂量,
71,complete,probe/cycle_000071.csv,treatment/cycle_000071.csv,2026-07-16T15:13:40.155,2026-07-16T15:13:40.582,3,7,612000,6000,200,1000,61.4716,-1.68264,0,False,-3.58214,0,12.3548,not_open,未达到开窗剂量,
72,complete,probe/cycle_000072.csv,treatment/cycle_000072.csv,2026-07-16T15:13:41.213,2026-07-16T15:13:41.640,3,7,612000,6000,200,1000,60.634,-4.6917,0,False,-3.59134,0,12.3548,not_open,未达到开窗剂量,
73,complete,probe/cycle_000073.csv,treatment/cycle_000073.csv,2026-07-16T15:13:42.255,2026-07-16T15:13:42.691,3,7,612000,6000,200,1000,64.1748,-3.97108,0,False,-4.16678,0,12.3548,not_open,未达到开窗剂量,
74,complete,probe/cycle_000074.csv,treatment/cycle_000074.csv,2026-07-16T15:13:43.308,2026-07-16T15:13:43.749,3,7,612000,6000,200,1000,63.8293,-2.42938,0,False,-3.64955,0,12.3548,not_open,未达到开窗剂量,
75,complete,probe/cycle_000075.csv,treatment/cycle_000075.csv,2026-07-16T15:13:44.363,2026-07-16T15:13:44.799,3,7,612000,6000,200,1000,62.3119,-2.55631,0,False,-3.0914,0,12.3548,not_open,未达到开窗剂量,
76,complete,probe/cycle_000076.csv,treatment/cycle_000076.csv,2026-07-16T15:13:45.425,2026-07-16T15:13:45.850,3,7,612000,6000,200,1000,61.8113,-2.76706,0,False,-3.79926,0,12.3548,not_open,未达到开窗剂量,
77,complete,probe/cycle_000077.csv,treatment/cycle_000077.csv,2026-07-16T15:13:46.459,2026-07-16T15:13:46.876,3,7,612000,6000,200,1000,64.2943,2.85082,1,False,-2.9767,0,12.3548,not_open,未达到开窗剂量,
78,complete,probe/cycle_000078.csv,treatment/cycle_000078.csv,2026-07-16T15:13:47.510,2026-07-16T15:13:47.951,3,7,612000,6000,200,1000,63.9929,4.67355,1,False,-3.5777,0,12.3548,not_open,未达到开窗剂量,
