cycle_id,status,probe_file,treatment_file,probe_captured_at,treatment_captured_at,probe_vpp,treatment_vpp,frequency_hz,burst_cycles,inter_burst_delay_ms,cycle_period_ms,probe_quality_db,uhe_db,uhe_active_band_count,uhe_confirmed,be_db,safe_uhe_increment,cumulative_safe_uhe_dose,decision_state,decision_label,note
52,complete,probe/cycle_000052.csv,treatment/cycle_000052.csv,2026-07-16T14:42:33.378,2026-07-16T14:42:33.816,4.5,7.5,612000,6000,200,1000,58.6067,1.89945,0,False,-0.0150564,0,0,not_open,未达到开窗剂量,
53,complete,probe/cycle_000053.csv,treatment/cycle_000053.csv,2026-07-16T14:42:34.434,2026-07-16T14:42:34.872,4.5,7.5,612000,6000,200,1000,59.49,-0.552198,0,False,-0.313784,0,0,not_open,未达到开窗剂量,
54,complete,probe/cycle_000054.csv,treatment/cycle_000054.csv,2026-07-16T14:42:35.501,2026-07-16T14:42:35.925,4.5,7.5,612000,6000,200,1000,58.6024,-4.57139,0,False,-1.4343,0,0,not_open,未达到开窗剂量,
55,complete,probe/cycle_000055.csv,treatment/cycle_000055.csv,2026-07-16T14:42:36.538,2026-07-16T14:42:36.962,4.5,7.5,612000,6000,200,1000,60.7946,-2.37241,0,False,-1.12987,0,0,not_open,未达到开窗剂量,
56,complete,probe/cycle_000056.csv,treatment/cycle_000056.csv,2026-07-16T14:42:37.575,2026-07-16T14:42:37.999,4.5,7.5,612000,6000,200,1000,59.965,-1.46017,0,False,-0.975153,0,0,not_open,未达到开窗剂量,
57,complete,probe/cycle_000057.csv,treatment/cycle_000057.csv,2026-07-16T14:42:38.608,2026-07-16T14:42:39.046,4.5,7.5,612000,6000,200,1000,59.0078,-4.52191,0,False,-1.87248,0,0,not_open,未达到开窗剂量,
58,complete,probe/cycle_000058.csv,treatment/cycle_000058.csv,2026-07-16T14:42:39.602,2026-07-16T14:42:39.957,4.5,7.5,612000,6000,200,1000,60.6515,-1.59032,0,False,-0.791301,0,0,not_open,未达到开窗剂量,
59,complete,probe/cycle_000059.csv,treatment/cycle_000059.csv,2026-07-16T14:42:40.697,2026-07-16T14:42:41.066,4.5,7.5,612000,6000,200,1000,60.7395,-2.39976,0,False,-0.827723,0,0,not_open,未达到开窗剂量,
60,complete,probe/cycle_000060.csv,treatment/cycle_000060.csv,2026-07-16T14:42:41.673,2026-07-16T14:42:42.109,4.5,7.5,612000,6000,200,1000,61.6485,-1.80364,0,False,-0.545929,0,0,not_open,未达到开窗剂量,
61,complete,probe/cycle_000061.csv,treatment/cycle_000061.csv,2026-07-16T14:42:42.723,2026-07-16T14:42:43.144,4.5,7.5,612000,6000,200,1000,60.1416,-1.41746,0,False,-0.488624,0,0,not_open,未达到开窗剂量,
62,complete,probe/cycle_000062.csv,treatment/cycle_000062.csv,2026-07-16T14:42:43.776,2026-07-16T14:42:44.201,4.5,7.5,612000,6000,200,1000,59.3438,-3.47783,0,False,-1.70906,0,0,not_open,未达到开窗剂量,
63,complete,probe/cycle_000063.csv,treatment/cycle_000063.csv,2026-07-16T14:42:44.813,2026-07-16T14:42:45.252,4.5,7.5,612000,6000,200,1000,58.8458,-0.922829,0,False,0.518886,0,0,not_open,未达到开窗剂量,
