cycle_id,status,probe_file,treatment_file,probe_captured_at,treatment_captured_at,probe_vpp,treatment_vpp,frequency_hz,burst_cycles,inter_burst_delay_ms,cycle_period_ms,probe_quality_db,uhe_db,uhe_active_band_count,uhe_confirmed,be_db,safe_uhe_increment,cumulative_safe_uhe_dose,decision_state,decision_label,note
117,complete,probe/cycle_000117.csv,treatment/cycle_000117.csv,2026-07-16T15:17:44.195,2026-07-16T15:17:44.633,3,7,612000,6000,200,1000,61.3643,-2.72443,0,False,-3.12693,0,550.324,open,达到开窗剂量,
118,complete,probe/cycle_000118.csv,treatment/cycle_000118.csv,2026-07-16T15:17:45.198,2026-07-16T15:17:45.623,3,7,612000,6000,200,1000,62.3448,-0.978042,0,False,-3.08558,0,550.324,open,达到开窗剂量,
119,complete,probe/cycle_000119.csv,treatment/cycle_000119.csv,2026-07-16T15:17:46.249,2026-07-16T15:17:46.686,3,7,612000,6000,200,1000,63.9059,6.3501,2,False,-1.60361,0,550.324,open,达到开窗剂量,
120,complete,probe/cycle_000120.csv,treatment/cycle_000120.csv,2026-07-16T15:17:47.252,2026-07-16T15:17:47.695,3,7,612000,6000,200,1000,63.5549,10.014,2,False,1.65117,0,550.324,open,达到开窗剂量,
121,complete,probe/cycle_000121.csv,treatment/cycle_000121.csv,2026-07-16T15:17:48.276,2026-07-16T15:17:48.715,3,7,612000,6000,200,1000,60.4159,1.38661,2,False,-1.63456,0,550.324,open,达到开窗剂量,
122,complete,probe/cycle_000122.csv,treatment/cycle_000122.csv,2026-07-16T15:17:49.267,2026-07-16T15:17:49.694,3,7,612000,6000,200,1000,63.2523,2.67157,2,False,-0.969626,0,550.324,open,达到开窗剂量,
123,complete,probe/cycle_000123.csv,treatment/cycle_000123.csv,2026-07-16T15:17:50.306,2026-07-16T15:17:50.731,3,7,612000,6000,200,1000,61.519,1.00561,0,False,-2.74154,0,550.324,open,达到开窗剂量,
124,complete,probe/cycle_000124.csv,treatment/cycle_000124.csv,2026-07-16T15:17:51.351,2026-07-16T15:17:51.791,3,7,612000,6000,200,1000,63.6497,0.17283,0,False,-2.72113,0,550.324,open,达到开窗剂量,
125,complete,probe/cycle_000125.csv,treatment/cycle_000125.csv,2026-07-16T15:17:52.340,2026-07-16T15:17:52.783,3,7,612000,6000,200,1000,60.4018,-3.94819,0,False,-2.84635,0,550.324,open,达到开窗剂量,
126,complete,probe/cycle_000126.csv,treatment/cycle_000126.csv,2026-07-16T15:17:53.409,2026-07-16T15:17:53.851,3,7,612000,6000,200,1000,63.9898,-1.81274,0,False,-2.88383,0,550.324,open,达到开窗剂量,
127,complete,probe/cycle_000127.csv,treatment/cycle_000127.csv,2026-07-16T15:17:54.402,2026-07-16T15:17:54.845,3,7,612000,6000,200,1000,61.3479,-2.96343,0,False,-3.00256,0,550.324,open,达到开窗剂量,
128,complete,probe/cycle_000128.csv,treatment/cycle_000128.csv,2026-07-16T15:17:55.457,2026-07-16T15:17:55.899,3,7,612000,6000,200,1000,62.1613,-3.09192,0,False,-3.23146,0,550.324,open,达到开窗剂量,
129,complete,probe/cycle_000129.csv,treatment/cycle_000129.csv,2026-07-16T15:17:56.485,2026-07-16T15:17:56.925,3,7,612000,6000,200,1000,62.3059,-2.16367,0,False,-3.08485,0,550.324,open,达到开窗剂量,
130,complete,probe/cycle_000130.csv,treatment/cycle_000130.csv,2026-07-16T15:17:57.556,2026-07-16T15:17:57.995,3,7,612000,6000,200,1000,60.9816,-2.49361,0,False,-3.77156,0,550.324,open,达到开窗剂量,
